timestamp, p_x, p_y, p_z, q_x, q_y, q_z, q_w
DSC00094.JPG,63.02880251780152,33.3574025365524,83.7665709687451,0.37585218610148774,0.9264429582528361,0.02017062995822521,0.005632494434502838
DSC00096.JPG,66.61632036231458,30.49289763136767,83.83925303161118,0.37577801886213397,0.9264220384821064,0.022406325189919394,0.005571691501898611
DSC00098.JPG,69.50018770620227,28.113156356383115,83.87039709418309,0.3755588991849092,0.9264964013708046,0.023123228365909076,0.005024718888267733
DSC00100.JPG,72.65155307017267,25.570514333434403,83.89136544842927,0.3755774709500144,0.9264947344575813,0.023060357327071308,0.004158155494289206
DSC00103.JPG,76.64371526055038,22.372473162598908,83.92110985103875,0.37556928021053476,0.9264782331007781,0.023943218341988075,0.003538594075308235
DSC00105.JPG,80.39791804179549,19.47844004444778,83.82068076711835,0.3755984198517563,0.926459046409858,0.024306678575115974,0.0029406983602382366
DSC00107.JPG,83.85845148190856,16.697968835942447,83.81236555756777,0.37564089951993834,0.9264158137511336,0.025345524786300016,0.0022932537983487503
DSC00109.JPG,86.56610519997776,14.298995814286172,83.82097102270984,0.3756299747317268,0.9264418746213678,0.024617901880665753,0.0012385225402252412
DSC00112.JPG,90.08797072991729,11.630553600611165,83.78598325107737,0.37559707973955925,0.926425298940829,0.025746432996797873,0.0003469314802835566
DSC00120.JPG,90.30556168965995,15.276138832559809,83.89657052220343,-0.37470448645149457,-0.9268259656504153,-0.024235907806965152,0.0016727229506937659
DSC00126.JPG,79.99107073433697,23.15480942139402,83.97082440738836,0.37430419029322753,0.9269672556415779,0.025019105819842687,0.0014575463039786633
DSC00129.JPG,75.89324147813022,26.47680964646861,83.93356133058296,0.37412804844771574,0.9270507460986176,0.02453265518199756,0.0018073052927609302
DSC00149.JPG,66.61369886621833,37.530227322364226,83.80848094325938,0.3743971822347368,0.9270361978598478,0.020156143629606445,0.004936361638776791
DSC00151.JPG,70.1120655015111,34.89378214045428,83.84401203116477,0.37428704757306763,0.9270517516287526,0.021513676344452854,0.0046279100298300905
DSC00154.JPG,74.00810423307121,31.67869067727588,83.82979766928281,0.3745882816167733,0.926909913958089,0.022531956051117068,0.0037338503065051207
DSC00158.JPG,79.87605865299702,27.019231841666624,83.86155511470884,0.37483131645600665,0.9268049772956841,0.023010421376511155,0.00213043936297838
DSC00161.JPG,84.20389197953045,23.483060638420284,83.86224914759123,0.3749301778244962,0.9267470727022241,0.023803896488776302,0.0007742779233147735
DSC00163.JPG,87.7309797834605,20.84924430050887,83.86158981918004,0.3749735964655894,0.9267189478714601,0.024219434202457167,0.0004611036625300036
DSC00168.JPG,94.35742898844182,15.200582325458527,83.76388595940807,-0.37508803341869484,-0.9266689795623418,-0.024310075271714242,0.001609267928888081
DSC00184.JPG,94.67879026196897,18.73372415266931,83.80093229286297,-0.37355069444498296,-0.9273135378124444,-0.023345372682474157,0.00211538264997931
DSC00186.JPG,91.71097049303353,21.020138123072684,83.85180069064393,-0.373526074687256,-0.9273054821063842,-0.024123546578518257,0.0009321398236474157
DSC00191.JPG,84.15632799454033,27.130803227657452,83.92544222263723,0.3732209355893953,0.9274616077589883,0.02279223793546371,0.0012701420324452489
DSC00194.JPG,79.71405109204352,30.64512973628007,83.92566891592082,0.3732898407782985,0.927428856261703,0.022894596942874754,0.00249975511703939
DSC00198.JPG,73.8359786849469,35.4337272210978,83.92086641266337,0.3728539013661313,0.9275976393533407,0.022827057955313965,0.004638224581620923
DSC00216.JPG,70.25696459785104,41.87880898010917,83.86435696573119,0.3723165994303873,0.9278747876499275,0.019839261538789045,0.005927219735287311
DSC00218.JPG,73.2470001578331,39.43551030266099,83.90566105894789,0.3721830732077022,0.9279051133620364,0.021040046482502187,0.005401579238575743
DSC00221.JPG,77.64040717855096,35.94381732610054,83.92741360900925,0.3721467483490006,0.9279106419985128,0.021648549098935148,0.004469729419617698
DSC00225.JPG,83.33464151993394,31.320339522790164,83.965102730367,0.3721037770957878,0.9279470760316881,0.02117607622106355,0.0021393810245877365
DSC00228.JPG,87.90843856334686,27.73389037162997,83.89050061132662,0.372134708709997,0.927921960101407,0.021801886768711188,0.0011279486747156357
DSC00234.JPG,98.38984685204923,19.508818495552987,83.90597378874804,-0.37154124109110315,-0.9281438415440288,-0.02246752186994109,0.0011515352356610586
DSC00250.JPG,97.8233764693141,23.336263072676957,83.90281056812375,-0.3699303905959354,-0.9288207144621685,-0.021002470932771713,0.0015756631120562264
DSC00252.JPG,94.15643944405019,26.18197693466209,83.92899666379856,-0.37007504000753005,-0.9287487995057082,-0.021678767986573772,0.00040397860734645615
DSC00256.JPG,87.67860912717879,31.51777624245733,83.97320882711449,0.36992308953976455,0.9288175676928174,0.021299974232964203,0.0010699851535963779
DSC00259.JPG,82.55264124460518,35.60260689212009,83.9759500954392,0.3700613181256088,0.9287638060509699,0.021131999683471372,0.002419087892486521
DSC00278.JPG,73.30474181473255,46.72068530926481,83.89892541615575,0.37161317388482745,0.9282499842077601,0.015311884516453173,0.004600218048418879
DSC00280.JPG,76.73493938148022,43.97552092047408,83.88970025508127,0.3716846373460083,0.9282042238986428,0.016464529031054855,0.0040457856430272145
DSC00282.JPG,79.64544749818742,41.37381539028138,83.926307639112,0.3718391684686581,0.9281194094980035,0.017692571527295677,0.004119152627122291
DSC00284.JPG,82.56320203840733,38.97478599380702,83.93050264425915,0.3720573576728586,0.9280119021819673,0.018840178776069888,0.003504236547807129
DSC00286.JPG,85.97446184232831,36.34078587172553,83.90877751494043,0.37217316854961274,0.9279578157994413,0.019321421128916483,0.002847348596628042
DSC00290.JPG,91.41134727559984,32.14672788279131,83.95197157436507,0.37221763325240137,0.9279322632920944,0.01978726735970837,0.002052385935296445
DSC00294.JPG,97.6089412625879,27.168256749166176,83.91670855822292,0.3725293313199701,0.9278003470544746,0.020206780418164812,0.0003151777660951958
DSC00297.JPG,101.88054058514535,23.754415040137246,83.86305159133087,-0.3727025494553741,-0.9277174392197958,-0.020792854230378677,0.0009054335336969024
DSC00313.JPG,101.57085149548948,27.464801509166136,83.88034038796695,-0.3718436913017683,-0.9280772381889701,-0.020039218247857097,0.0018272730020122993
DSC00316.JPG,97.16196206584573,31.139833475463092,83.9897638326562,-0.37142031058348746,-0.9282551164316026,-0.019729475861947204,0.0003734793582736896
DSC00320.JPG,90.85745814070106,36.237702432554215,84.01031283722136,0.371226577745923,0.9283357882284781,0.01953130689164789,0.0014213797397504653
DSC00323.JPG,86.36715698987246,39.88046118291095,84.035333282338,0.37105404840181394,0.9284037064048445,0.01941833505972068,0.0028947127456346333
DSC00344.JPG,76.47410627640784,51.14804403996095,83.88876971525542,0.3714923415741888,0.9282988435926822,0.01520225325895481,0.00485681295352952
DSC00346.JPG,80.27573515102267,48.225963422097266,83.929541332648,0.3715029820898357,0.9282608897925974,0.017191556099517474,0.004658881699731497
DSC00348.JPG,83.30853563174605,45.843996450537816,83.96764845879204,0.3715675900308337,0.9282326140341036,0.017547643460675513,0.0037175921064462303
DSC00350.JPG,85.95446534082294,43.71024880139157,83.99006636027252,0.37174236291419704,0.9281534979086004,0.018162139206295336,0.0029726477172276277
DSC00353.JPG,90.07772430591285,40.42448153742589,83.94780347441713,0.3717234407685191,0.9281668792303583,0.018070129723700343,0.0011824951414332583
