timestamp, p_x, p_y, p_z, q_x, q_y, q_z, q_w
DSC00642.JPG,63.4793745521456,33.19463946833275,83.84322493279535,0.3186018210383525,0.9477142047211158,0.015940430360354058,0.008750341753101964
DSC00644.JPG,66.5093375556171,30.70913392608054,83.85375886309623,0.3186242080686799,0.9476902277109163,0.0170895147036623,0.008354329478284558
DSC00646.JPG,70.00239590369165,27.880489272996783,83.83512710101274,0.3186517452611397,0.947659694173756,0.01873276002833165,0.007159118818279482
DSC00649.JPG,73.72363127581775,24.94667212595232,83.81968217809492,0.3186952476944295,0.9476525065188532,0.01900147493404549,0.0051971084125252975
DSC00651.JPG,76.60398685000837,22.66878159577027,83.81669863264051,0.3187169774912149,0.947649703480444,0.018996872555483997,0.0043181692187840995
DSC00653.JPG,79.3650767840445,20.157069714507088,83.80180558017423,0.3187939379550016,0.947608133487793,0.01990347015280226,0.0036197163977616607
DSC00655.JPG,82.31266637146473,17.776534042088315,83.774483004481,0.31891925646136904,0.9475615390041618,0.020126384022312226,0.00354490118035714
DSC00657.JPG,85.6989557724446,15.193954921793193,83.77685626188475,0.31892425506113137,0.9475454711856649,0.02081633822794432,0.0034028858367784196
DSC00660.JPG,88.82035448215902,12.84884416568093,83.79753329418645,0.31893263518313875,0.9475262972398556,0.021637444787687334,0.0027769114367246126
DSC00662.JPG,91.61298602819443,10.539021452423185,83.75957205138582,0.3189203990769667,0.9475487503813531,0.020921862069072896,0.0018494298816133046
DSC00668.JPG,92.10327021218836,14.040038162376732,83.87099851349672,0.318507468458986,0.9476981945560123,0.020023914358253774,0.00449081561583489
DSC00682.JPG,70.1989915072918,31.255950432969257,83.86550303888794,0.318940506010856,0.9475652161931766,0.018630691920674933,0.007071916633699624
DSC00698.JPG,65.75578991137445,38.65064616268501,83.79207443023665,0.31981849959093633,0.9473387404937692,0.013469622456249268,0.009165552354695489
DSC00700.JPG,69.24113195389509,35.452956216875464,83.80939797951214,0.3199659840372763,0.9472632454132713,0.015467626735053155,0.008652483537047081
DSC00703.JPG,74.00802583247423,31.793548154411837,83.85446385958119,0.3197166020212339,0.9473231887553895,0.017141935435019545,0.008137842948789036
DSC00705.JPG,76.82841750979424,29.540537118446082,83.84968915308855,0.3198998688479189,0.9472800618644076,0.016580879914774957,0.007045049786919951
DSC00707.JPG,80.30197752453387,26.70241755549796,83.9339743557598,0.31979525512035367,0.9472976410390284,0.017258586685558984,0.007766290621477896
DSC00710.JPG,84.69231037981808,22.98549103597179,83.97517751564521,0.3199634752030993,0.947231584777122,0.017824865483666404,0.007614033560960453
DSC00713.JPG,89.44801069423556,19.17353240470402,83.90770561152976,0.31959732020441106,0.9473444347849306,0.018764331541145592,0.006631339381591307
DSC00733.JPG,96.24593028984964,17.512326382566243,83.87449418855442,0.3183081939881931,0.9477888062858055,0.018983566009866698,0.003987046632668326
DSC00735.JPG,93.14364833943546,19.88027081079781,83.90115211760224,0.31840662727351776,0.9477357381538983,0.019722855829939226,0.005019889650201364
DSC00737.JPG,90.25180543959141,22.460400595329702,83.89905113277132,0.31827735411220454,0.9477889144194364,0.01893591944149959,0.006093481588216966
DSC00740.JPG,85.49152804352343,26.399816232034937,83.84794071412102,0.3179992384647178,0.947902615198888,0.017371499249189404,0.007439586601667394
DSC00748.JPG,73.57580193504691,35.63638889696449,83.9472965240725,0.3177113917989556,0.947977408671448,0.01649866674834911,0.011229343937391879
