timestamp, p_x, p_y, p_z, q_x, q_y, q_z, q_w
DSC00813.JPG,63.114568900316954,33.58781850617379,83.72571567381397,-0.3307437594237288,-0.9436930088756592,-0.005907802748678094,0.004143485024244323
DSC00815.JPG,66.33024049177766,31.0748761522118,83.8143275342261,-0.32927240411941383,-0.9441830907592543,-0.008421791144129555,0.005200811825776507
DSC00817.JPG,69.34927665628493,28.646386406151578,83.88627583730852,-0.32783387934423175,-0.9446404042045069,-0.011956459428734805,0.006041305851112598
DSC00819.JPG,72.48946774564683,26.017741645220667,83.884743978394,-0.32652272232619123,-0.9450381792173169,-0.01530544893182741,0.007175991869210761
DSC00821.JPG,75.35183437727392,23.806183010106906,83.85395946312087,-0.32553697729241327,-0.9453441279772307,-0.01684550205413466,0.008147709790633208
DSC00823.JPG,78.62003625929356,21.166414475766942,83.8578257020323,-0.32431387708521503,-0.9457091399251664,-0.01941919320346812,0.008810603116923294
DSC00826.JPG,83.20134780183434,17.631149964872748,83.82102530209852,-0.3228240276699568,-0.946163101864552,-0.021386942887923952,0.010130671394583374
DSC00829.JPG,87.20094379596412,14.306948348879814,83.801158262032,-0.32151596660749937,-0.9465529581491349,-0.023608250192150813,0.010374543769822452
DSC00832.JPG,90.24800581485033,11.94313040538691,83.7805934421973,-0.32044151946085253,-0.9468616701013246,-0.025512261281333676,0.01092404791565794
DSC00838.JPG,93.85087890177965,12.99771852279082,83.87932841727536,-0.31528562138717325,-0.9485254501028492,-0.02736275596744038,0.012071745505823493
DSC00842.JPG,86.71590076759458,18.45226631895639,83.81298600916398,-0.31473047927318465,-0.9486857092410923,-0.028348528910799947,0.011683809600895073
DSC00844.JPG,83.34537676535547,21.03613586910069,83.77586373578106,-0.3143332419971313,-0.9487932025621838,-0.029534015153693475,0.010668350213092611
DSC00847.JPG,78.88902262598276,24.510599656030536,83.85759814371215,-0.31369683434016093,-0.9489796351519446,-0.030338884431541886,0.010559369455262658
DSC00851.JPG,72.79460963793099,29.41599616315216,83.9685327518539,-0.31295569880959634,-0.9492347646743183,-0.030275220062555827,0.009772572151289648
DSC00869.JPG,66.75878587178886,37.81973491818644,83.83675053987872,-0.3158255358719682,-0.9484651379317751,-0.024616986145710305,0.007881434662888043
DSC00871.JPG,69.89492717757821,35.32429910404608,83.88523007296135,-0.3156714444019699,-0.9485279394618695,-0.024188648185905947,0.007822822274112988
DSC00876.JPG,77.95213860832155,28.92571993684396,83.87336169986156,-0.3154274605354515,-0.9485776610815493,-0.025272937705475184,0.008198576519657965
DSC00879.JPG,82.37700893357396,25.491059647174552,83.82951124656176,-0.31513031031951033,-0.9486873794809731,-0.024846211348528782,0.008234641041220053
DSC00885.JPG,90.68088415265083,18.541871865047142,83.90919658491362,-0.31505250048372463,-0.9486847766237154,-0.026094625906721534,0.007628043009345282
DSC00903.JPG,96.51608591713011,18.021540694171563,83.91343026427728,-0.3138742453066132,-0.949068523075449,-0.025969982479018803,0.008800946007650134
DSC00906.JPG,91.86689041368663,21.79673763504252,83.9813313244,-0.3138662409918913,-0.9490692516813959,-0.02582234684894876,0.009420439572941065
DSC00908.JPG,88.29717995040119,24.358794203028083,83.92397468075285,-0.3138441145647873,-0.9490445162433533,-0.026983635065302148,0.00939475279755381
DSC00913.JPG,81.71543145738542,29.392679759534076,83.97500699920704,-0.31449971612818145,-0.9488415800165466,-0.026942542779056028,0.007980224031661641
DSC00916.JPG,77.18262576125562,32.948407808318734,83.91495323568802,-0.31461390696286284,-0.9488031542257063,-0.026888235516768895,0.00822720290918013
DSC00918.JPG,73.38114277087152,35.906713200965896,83.93022356425229,-0.31497277479275226,-0.9487051134359707,-0.0264568249134311,0.007127081821927346
DSC00935.JPG,70.29936149157584,41.99550842726603,83.86104692150491,-0.3168534232078523,-0.9482055441676698,-0.021412934635098444,0.0071861284063215606
DSC00937.JPG,73.5558960903436,39.50781023269519,83.88107540089322,-0.3167316128380877,-0.94821356390784,-0.02287542456479887,0.006988390455384548
DSC00942.JPG,80.7471418902278,33.93216869025491,83.89100339595109,-0.31692219935317645,-0.9481059838894534,-0.024293064895598043,0.008075262728564564
DSC00945.JPG,85.49553765170276,30.517503113485873,83.87296641058037,-0.31686456140110486,-0.948114328559531,-0.024611146543722963,0.008388156770058577
DSC00947.JPG,88.39410484023392,27.98885578964837,83.8582282798468,-0.3167512991651011,-0.9481390803314127,-0.025132139946614646,0.008323122444571458
DSC00952.JPG,96.06622717343271,21.578608966665342,83.91375604890925,-0.31717542480292765,-0.9479330131858775,-0.027451230349737905,0.008317593745247882
