timestamp, p_x, p_y, p_z, q_x, q_y, q_z, q_w
DSC00087.JPG,63.67642880603671,33.3833326343447,83.88723624419993,-0.3206351650938369,-0.9464356459163552,-0.03725480661359368,0.00804601940857371
DSC00089.JPG,66.69398399069905,31.005948754260316,83.8847768426682,-0.32035686460874335,-0.9465092464321517,-0.03765624619216527,0.00858678282071676
DSC00091.JPG,69.60666644759476,28.575282437959686,83.8899686449646,-0.32026298002662273,-0.9465199866372043,-0.03807741107937539,0.009035999461362246
DSC00093.JPG,72.33341364376247,26.339285214198753,83.90577272104213,-0.32032123791557776,-0.9464758990992492,-0.038575709935876966,0.009465282216748748
DSC00095.JPG,75.68920242413878,23.560130594065413,83.93099989974905,-0.32018827085618445,-0.9464902831198566,-0.03916878330266621,0.01007082818883936
DSC00097.JPG,78.59591213613749,21.149520616512746,83.94258111596412,-0.32010679540802583,-0.9464498494262334,-0.04052376312387521,0.01105199877596797
DSC00100.JPG,83.10875304974616,17.585742658935487,83.92958912151073,-0.3200655553911749,-0.9464301566957987,-0.04086121768632392,0.012584102593985657
DSC00103.JPG,87.50123042799532,14.062373710563406,83.87770915001624,-0.3198785369426487,-0.9464400349267192,-0.04218903536295805,0.012209307371177517
DSC00107.JPG,91.40812937356532,10.981804752955213,83.83597647088857,-0.3200024475812314,-0.946403849207466,-0.04189834245314833,0.012756043547754363
DSC00113.JPG,90.834498655051,15.117592612048611,83.81377852872185,-0.3194168620294912,-0.9466287747466575,-0.041438437062353665,0.012234664143485407
DSC00114.JPG,87.94554611481726,17.408822904573753,83.84163232132539,-0.3195154190791651,-0.9465960874018069,-0.04172173036287034,0.011182195749661684
DSC00117.JPG,82.62818230688572,21.638713355874643,83.91941312399422,-0.3196836299341961,-0.9466309929056219,-0.040142612334166605,0.008983913267667194
DSC00119.JPG,78.92425237223506,24.7359927049838,83.92465812585101,-0.31977208373770993,-0.946686312573984,-0.038186756868331305,0.00852124679815955
DSC00121.JPG,75.6289368532598,27.553553835954517,83.93506862083393,-0.31983680107116647,-0.946656098801938,-0.03850835525395738,0.007984851738995762
DSC00141.JPG,67.1141768284142,37.66530029033311,83.88220262267691,-0.31962341570564323,-0.9467548331546279,-0.03724566624138977,0.010436396755851377
DSC00143.JPG,70.12927947379649,35.317124273627996,83.90659984306706,-0.3196296623289355,-0.9467442277278583,-0.037480766867173915,0.010365246669561741
DSC00145.JPG,73.10248789004982,32.82440409203991,83.90349105843177,-0.3195194631689418,-0.9467673763640361,-0.03789101956843444,0.010154720333685086
